	image_paths	species
13959	dataset/cropped/Pinus cembra/13958.jpg	Pinus cembra
13960	dataset/cropped/Pinus cembra/13959.jpg	Pinus cembra
13961	dataset/cropped/Pinus cembra/13960.jpg	Pinus cembra
13962	dataset/cropped/Pinus cembra/13961.jpg	Pinus cembra
13963	dataset/cropped/Pinus cembra/13962.jpg	Pinus cembra
13964	dataset/cropped/Pinus cembra/13963.jpg	Pinus cembra
13965	dataset/cropped/Pinus cembra/13964.jpg	Pinus cembra
13966	dataset/cropped/Pinus cembra/13965.jpg	Pinus cembra
13967	dataset/cropped/Pinus cembra/13966.jpg	Pinus cembra
13968	dataset/cropped/Pinus cembra/13967.jpg	Pinus cembra
13969	dataset/cropped/Pinus cembra/13968.jpg	Pinus cembra
13970	dataset/cropped/Pinus cembra/13969.jpg	Pinus cembra
13971	dataset/cropped/Pinus cembra/13970.jpg	Pinus cembra
13972	dataset/cropped/Pinus cembra/13971.jpg	Pinus cembra
13973	dataset/cropped/Pinus cembra/13972.jpg	Pinus cembra
13974	dataset/cropped/Pinus cembra/13973.jpg	Pinus cembra
13975	dataset/cropped/Pinus cembra/13974.jpg	Pinus cembra
13976	dataset/cropped/Pinus cembra/13975.jpg	Pinus cembra
13977	dataset/cropped/Pinus cembra/13976.jpg	Pinus cembra
13978	dataset/cropped/Pinus cembra/13977.jpg	Pinus cembra
13979	dataset/cropped/Pinus cembra/13978.jpg	Pinus cembra
13980	dataset/cropped/Pinus cembra/13979.jpg	Pinus cembra
13981	dataset/cropped/Pinus cembra/13980.jpg	Pinus cembra
13982	dataset/cropped/Pinus cembra/13981.jpg	Pinus cembra
13983	dataset/cropped/Pinus cembra/13982.jpg	Pinus cembra
13984	dataset/cropped/Pinus cembra/13983.jpg	Pinus cembra
13985	dataset/cropped/Pinus cembra/13984.jpg	Pinus cembra
13986	dataset/cropped/Pinus cembra/13985.jpg	Pinus cembra
13987	dataset/cropped/Pinus cembra/13986.jpg	Pinus cembra
13988	dataset/cropped/Pinus cembra/13987.jpg	Pinus cembra
13989	dataset/cropped/Pinus cembra/13988.jpg	Pinus cembra
13990	dataset/cropped/Pinus cembra/13989.jpg	Pinus cembra
13991	dataset/cropped/Pinus densiflora/13990.jpg	Pinus densiflora
13992	dataset/cropped/Pinus densiflora/13991.jpg	Pinus densiflora
13993	dataset/cropped/Pinus densiflora/13992.jpg	Pinus densiflora
13994	dataset/cropped/Pinus densiflora/13993.jpg	Pinus densiflora
13995	dataset/cropped/Pinus densiflora/13994.jpg	Pinus densiflora
13996	dataset/cropped/Pinus densiflora/13995.jpg	Pinus densiflora
13997	dataset/cropped/Pinus densiflora/13996.jpg	Pinus densiflora
13998	dataset/cropped/Pinus densiflora/13997.jpg	Pinus densiflora
13999	dataset/cropped/Pinus densiflora/13998.jpg	Pinus densiflora
14000	dataset/cropped/Pinus densiflora/13999.jpg	Pinus densiflora
14001	dataset/cropped/Pinus densiflora/14000.jpg	Pinus densiflora
14002	dataset/cropped/Pinus densiflora/14001.jpg	Pinus densiflora
14003	dataset/cropped/Pinus densiflora/14002.jpg	Pinus densiflora
14004	dataset/cropped/Pinus densiflora/14003.jpg	Pinus densiflora
14005	dataset/cropped/Pinus densiflora/14004.jpg	Pinus densiflora
14006	dataset/cropped/Pinus densiflora/14005.jpg	Pinus densiflora
14007	dataset/cropped/Pinus densiflora/14006.jpg	Pinus densiflora
14008	dataset/cropped/Pinus densiflora/14007.jpg	Pinus densiflora
14009	dataset/cropped/Pinus densiflora/14008.jpg	Pinus densiflora
14010	dataset/cropped/Pinus densiflora/14009.jpg	Pinus densiflora
14011	dataset/cropped/Pinus densiflora/14010.jpg	Pinus densiflora
14012	dataset/cropped/Pinus densiflora/14011.jpg	Pinus densiflora
14013	dataset/cropped/Pinus densiflora/14012.jpg	Pinus densiflora
14014	dataset/cropped/Pinus densiflora/14013.jpg	Pinus densiflora
14015	dataset/cropped/Pinus densiflora/14014.jpg	Pinus densiflora
14016	dataset/cropped/Pinus densiflora/14015.jpg	Pinus densiflora
14017	dataset/cropped/Pinus densiflora/14016.jpg	Pinus densiflora
14018	dataset/cropped/Pinus densiflora/14017.jpg	Pinus densiflora
14019	dataset/cropped/Pinus densiflora/14018.jpg	Pinus densiflora
14020	dataset/cropped/Pinus densiflora/14019.jpg	Pinus densiflora
14021	dataset/cropped/Pinus densiflora/14020.jpg	Pinus densiflora
14022	dataset/cropped/Pinus densiflora/14021.jpg	Pinus densiflora
14023	dataset/cropped/Pinus densiflora/14022.jpg	Pinus densiflora
14024	dataset/cropped/Pinus densiflora/14023.jpg	Pinus densiflora
14025	dataset/cropped/Pinus densiflora/14024.jpg	Pinus densiflora
14026	dataset/cropped/Pinus densiflora/14025.jpg	Pinus densiflora
14027	dataset/cropped/Pinus densiflora/14026.jpg	Pinus densiflora
14028	dataset/cropped/Pinus densiflora/14027.jpg	Pinus densiflora
14029	dataset/cropped/Pinus densiflora/14028.jpg	Pinus densiflora
14030	dataset/cropped/Pinus densiflora/14029.jpg	Pinus densiflora
14031	dataset/cropped/Pinus densiflora/14030.jpg	Pinus densiflora
14032	dataset/cropped/Pinus densiflora/14031.jpg	Pinus densiflora
14033	dataset/cropped/Pinus densiflora/14032.jpg	Pinus densiflora
14034	dataset/cropped/Pinus densiflora/14033.jpg	Pinus densiflora
14035	dataset/cropped/Pinus densiflora/14034.jpg	Pinus densiflora
14036	dataset/cropped/Pinus densiflora/14035.jpg	Pinus densiflora
14037	dataset/cropped/Pinus densiflora/14036.jpg	Pinus densiflora
14038	dataset/cropped/Pinus densiflora/14037.jpg	Pinus densiflora
14039	dataset/cropped/Pinus densiflora/14038.jpg	Pinus densiflora
14040	dataset/cropped/Pinus densiflora/14039.jpg	Pinus densiflora
14041	dataset/cropped/Pinus densiflora/14040.jpg	Pinus densiflora
14042	dataset/cropped/Pinus densiflora/14041.jpg	Pinus densiflora
14043	dataset/cropped/Pinus densiflora/14042.jpg	Pinus densiflora
14044	dataset/cropped/Pinus densiflora/14043.jpg	Pinus densiflora
14045	dataset/cropped/Pinus densiflora/14044.jpg	Pinus densiflora
14046	dataset/cropped/Pinus densiflora/14045.jpg	Pinus densiflora
14047	dataset/cropped/Pinus densiflora/14046.jpg	Pinus densiflora
14048	dataset/cropped/Pinus densiflora/14047.jpg	Pinus densiflora
14049	dataset/cropped/Pinus densiflora/14048.jpg	Pinus densiflora
14050	dataset/cropped/Pinus densiflora/14049.jpg	Pinus densiflora
14051	dataset/cropped/Pinus densiflora/14050.jpg	Pinus densiflora
14052	dataset/cropped/Pinus densiflora/14051.jpg	Pinus densiflora
14053	dataset/cropped/Pinus densiflora/14052.jpg	Pinus densiflora
14054	dataset/cropped/Pinus densiflora/14053.jpg	Pinus densiflora
14055	dataset/cropped/Pinus densiflora/14054.jpg	Pinus densiflora
14056	dataset/cropped/Pinus densiflora/14055.jpg	Pinus densiflora
14057	dataset/cropped/Pinus densiflora/14056.jpg	Pinus densiflora
14058	dataset/cropped/Pinus densiflora/14057.jpg	Pinus densiflora
14059	dataset/cropped/Pinus densiflora/14058.jpg	Pinus densiflora
14060	dataset/cropped/Pinus densiflora/14059.jpg	Pinus densiflora
14061	dataset/cropped/Pinus densiflora/14060.jpg	Pinus densiflora
14062	dataset/cropped/Pinus densiflora/14061.jpg	Pinus densiflora
14063	dataset/cropped/Pinus densiflora/14062.jpg	Pinus densiflora
14064	dataset/cropped/Pinus densiflora/14063.jpg	Pinus densiflora
14065	dataset/cropped/Pinus densiflora/14064.jpg	Pinus densiflora
14066	dataset/cropped/Pinus densiflora/14065.jpg	Pinus densiflora
14067	dataset/cropped/Pinus densiflora/14066.jpg	Pinus densiflora
14068	dataset/cropped/Pinus densiflora/14067.jpg	Pinus densiflora
14069	dataset/cropped/Pinus densiflora/14068.jpg	Pinus densiflora
14070	dataset/cropped/Pinus densiflora/14069.jpg	Pinus densiflora
14071	dataset/cropped/Pinus densiflora/14070.jpg	Pinus densiflora
14072	dataset/cropped/Pinus densiflora/14071.jpg	Pinus densiflora
14073	dataset/cropped/Pinus densiflora/14072.jpg	Pinus densiflora
14074	dataset/cropped/Pinus densiflora/14073.jpg	Pinus densiflora
14075	dataset/cropped/Pinus densiflora/14074.jpg	Pinus densiflora
14076	dataset/cropped/Pinus densiflora/14075.jpg	Pinus densiflora
14077	dataset/cropped/Pinus densiflora/14076.jpg	Pinus densiflora
14078	dataset/cropped/Pinus densiflora/14077.jpg	Pinus densiflora
14079	dataset/cropped/Pinus densiflora/14078.jpg	Pinus densiflora
14080	dataset/cropped/Pinus densiflora/14079.jpg	Pinus densiflora
14081	dataset/cropped/Pinus densiflora/14080.jpg	Pinus densiflora
14082	dataset/cropped/Pinus densiflora/14081.jpg	Pinus densiflora
14083	dataset/cropped/Pinus densiflora/14082.jpg	Pinus densiflora
14084	dataset/cropped/Pinus densiflora/14083.jpg	Pinus densiflora
14085	dataset/cropped/Pinus densiflora/14084.jpg	Pinus densiflora
14086	dataset/cropped/Pinus densiflora/14085.jpg	Pinus densiflora
14087	dataset/cropped/Pinus densiflora/14086.jpg	Pinus densiflora
14088	dataset/cropped/Pinus densiflora/14087.jpg	Pinus densiflora
14089	dataset/cropped/Pinus densiflora/14088.jpg	Pinus densiflora
14090	dataset/cropped/Pinus densiflora/14089.jpg	Pinus densiflora
14091	dataset/cropped/Pinus densiflora/14090.jpg	Pinus densiflora
14092	dataset/cropped/Pinus densiflora/14091.jpg	Pinus densiflora
14093	dataset/cropped/Pinus densiflora/14092.jpg	Pinus densiflora
14094	dataset/cropped/Pinus densiflora/14093.jpg	Pinus densiflora
14095	dataset/cropped/Pinus densiflora/14094.jpg	Pinus densiflora
14096	dataset/cropped/Pinus densiflora/14095.jpg	Pinus densiflora
14097	dataset/cropped/Pinus densiflora/14096.jpg	Pinus densiflora
14098	dataset/cropped/Pinus densiflora/14097.jpg	Pinus densiflora
14099	dataset/cropped/Pinus densiflora/14098.jpg	Pinus densiflora
14100	dataset/cropped/Pinus densiflora/14099.jpg	Pinus densiflora
14101	dataset/cropped/Pinus densiflora/14100.jpg	Pinus densiflora
14102	dataset/cropped/Pinus densiflora/14101.jpg	Pinus densiflora
14103	dataset/cropped/Pinus densiflora/14102.jpg	Pinus densiflora
14104	dataset/cropped/Pinus densiflora/14103.jpg	Pinus densiflora
14105	dataset/cropped/Pinus densiflora/14104.jpg	Pinus densiflora
14106	dataset/cropped/Pinus densiflora/14105.jpg	Pinus densiflora
14107	dataset/cropped/Pinus densiflora/14106.jpg	Pinus densiflora
14108	dataset/cropped/Pinus densiflora/14107.jpg	Pinus densiflora
14109	dataset/cropped/Pinus densiflora/14108.jpg	Pinus densiflora
14110	dataset/cropped/Pinus densiflora/14109.jpg	Pinus densiflora
14111	dataset/cropped/Pinus densiflora/14110.jpg	Pinus densiflora
14112	dataset/cropped/Pinus densiflora/14111.jpg	Pinus densiflora
14113	dataset/cropped/Pinus densiflora/14112.jpg	Pinus densiflora
14114	dataset/cropped/Pinus densiflora/14113.jpg	Pinus densiflora
14115	dataset/cropped/Pinus densiflora/14114.jpg	Pinus densiflora
14116	dataset/cropped/Pinus densiflora/14115.jpg	Pinus densiflora
14117	dataset/cropped/Pinus densiflora/14116.jpg	Pinus densiflora
14118	dataset/cropped/Pinus densiflora/14117.jpg	Pinus densiflora
14119	dataset/cropped/Pinus densiflora/14118.jpg	Pinus densiflora
14120	dataset/cropped/Pinus densiflora/14119.jpg	Pinus densiflora
14121	dataset/cropped/Pinus densiflora/14120.jpg	Pinus densiflora
14122	dataset/cropped/Pinus densiflora/14121.jpg	Pinus densiflora
14123	dataset/cropped/Pinus densiflora/14122.jpg	Pinus densiflora
14124	dataset/cropped/Pinus densiflora/14123.jpg	Pinus densiflora
14125	dataset/cropped/Pinus densiflora/14124.jpg	Pinus densiflora
14126	dataset/cropped/Pinus densiflora/14125.jpg	Pinus densiflora
14127	dataset/cropped/Pinus densiflora/14126.jpg	Pinus densiflora
14128	dataset/cropped/Pinus densiflora/14127.jpg	Pinus densiflora
14129	dataset/cropped/Pinus densiflora/14128.jpg	Pinus densiflora
14130	dataset/cropped/Pinus densiflora/14129.jpg	Pinus densiflora
14131	dataset/cropped/Pinus densiflora/14130.jpg	Pinus densiflora
14132	dataset/cropped/Pinus densiflora/14131.jpg	Pinus densiflora
14133	dataset/cropped/Pinus densiflora/14132.jpg	Pinus densiflora
14134	dataset/cropped/Pinus densiflora/14133.jpg	Pinus densiflora
14135	dataset/cropped/Pinus densiflora/14134.jpg	Pinus densiflora
14136	dataset/cropped/Pinus densiflora/14135.jpg	Pinus densiflora
14137	dataset/cropped/Pinus densiflora/14136.jpg	Pinus densiflora
14138	dataset/cropped/Pinus densiflora/14137.jpg	Pinus densiflora
14139	dataset/cropped/Pinus densiflora/14138.jpg	Pinus densiflora
14140	dataset/cropped/Pinus densiflora/14139.jpg	Pinus densiflora
14141	dataset/cropped/Pinus densiflora/14140.jpg	Pinus densiflora
14142	dataset/cropped/Pinus densiflora/14141.jpg	Pinus densiflora
14143	dataset/cropped/Pinus densiflora/14142.jpg	Pinus densiflora
14144	dataset/cropped/Pinus densiflora/14143.jpg	Pinus densiflora
14145	dataset/cropped/Pinus densiflora/14144.jpg	Pinus densiflora
14146	dataset/cropped/Pinus densiflora/14145.jpg	Pinus densiflora
14147	dataset/cropped/Pinus densiflora/14146.jpg	Pinus densiflora
14148	dataset/cropped/Pinus densiflora/14147.jpg	Pinus densiflora
14149	dataset/cropped/Pinus densiflora/14148.jpg	Pinus densiflora
14150	dataset/cropped/Pinus densiflora/14149.jpg	Pinus densiflora
14151	dataset/cropped/Pinus densiflora/14150.jpg	Pinus densiflora
14152	dataset/cropped/Pinus densiflora/14151.jpg	Pinus densiflora
14153	dataset/cropped/Pinus densiflora/14152.jpg	Pinus densiflora
14154	dataset/cropped/Pinus densiflora/14153.jpg	Pinus densiflora
14155	dataset/cropped/Pinus flexilis/14154.jpg	Pinus flexilis
14156	dataset/cropped/Pinus flexilis/14155.jpg	Pinus flexilis
14157	dataset/cropped/Pinus flexilis/14156.jpg	Pinus flexilis
14158	dataset/cropped/Pinus flexilis/14157.jpg	Pinus flexilis
14159	dataset/cropped/Pinus flexilis/14158.jpg	Pinus flexilis
14160	dataset/cropped/Pinus flexilis/14159.jpg	Pinus flexilis
14161	dataset/cropped/Pinus flexilis/14160.jpg	Pinus flexilis
14162	dataset/cropped/Pinus flexilis/14161.jpg	Pinus flexilis
14163	dataset/cropped/Pinus flexilis/14162.jpg	Pinus flexilis
14164	dataset/cropped/Pinus flexilis/14163.jpg	Pinus flexilis
14165	dataset/cropped/Pinus flexilis/14164.jpg	Pinus flexilis
14166	dataset/cropped/Pinus flexilis/14165.jpg	Pinus flexilis
14167	dataset/cropped/Pinus flexilis/14166.jpg	Pinus flexilis
14168	dataset/cropped/Pinus flexilis/14167.jpg	Pinus flexilis
14169	dataset/cropped/Pinus flexilis/14168.jpg	Pinus flexilis
14170	dataset/cropped/Pinus flexilis/14169.jpg	Pinus flexilis
14171	dataset/cropped/Pinus flexilis/14170.jpg	Pinus flexilis
14172	dataset/cropped/Pinus flexilis/14171.jpg	Pinus flexilis
14173	dataset/cropped/Pinus flexilis/14172.jpg	Pinus flexilis
14174	dataset/cropped/Pinus flexilis/14173.jpg	Pinus flexilis
14175	dataset/cropped/Pinus flexilis/14174.jpg	Pinus flexilis
14176	dataset/cropped/Pinus flexilis/14175.jpg	Pinus flexilis
14177	dataset/cropped/Pinus flexilis/14176.jpg	Pinus flexilis
14178	dataset/cropped/Pinus flexilis/14177.jpg	Pinus flexilis
14179	dataset/cropped/Pinus flexilis/14178.jpg	Pinus flexilis
14180	dataset/cropped/Pinus flexilis/14179.jpg	Pinus flexilis
14181	dataset/cropped/Pinus flexilis/14180.jpg	Pinus flexilis
14182	dataset/cropped/Pinus flexilis/14181.jpg	Pinus flexilis
14183	dataset/cropped/Pinus flexilis/14182.jpg	Pinus flexilis
14184	dataset/cropped/Pinus flexilis/14183.jpg	Pinus flexilis
14185	dataset/cropped/Pinus flexilis/14184.jpg	Pinus flexilis
14186	dataset/cropped/Pinus flexilis/14185.jpg	Pinus flexilis
14187	dataset/cropped/Pinus flexilis/14186.jpg	Pinus flexilis
14188	dataset/cropped/Pinus flexilis/14187.jpg	Pinus flexilis
14189	dataset/cropped/Pinus flexilis/14188.jpg	Pinus flexilis
14190	dataset/cropped/Pinus flexilis/14189.jpg	Pinus flexilis
14191	dataset/cropped/Pinus flexilis/14190.jpg	Pinus flexilis
14192	dataset/cropped/Pinus flexilis/14191.jpg	Pinus flexilis
14193	dataset/cropped/Pinus flexilis/14192.jpg	Pinus flexilis
14194	dataset/cropped/Pinus flexilis/14193.jpg	Pinus flexilis
14195	dataset/cropped/Pinus flexilis/14194.jpg	Pinus flexilis
14196	dataset/cropped/Pinus flexilis/14195.jpg	Pinus flexilis
14197	dataset/cropped/Pinus flexilis/14196.jpg	Pinus flexilis
14198	dataset/cropped/Pinus flexilis/14197.jpg	Pinus flexilis
14199	dataset/cropped/Pinus flexilis/14198.jpg	Pinus flexilis
14200	dataset/cropped/Pinus flexilis/14199.jpg	Pinus flexilis
14201	dataset/cropped/Pinus flexilis/14200.jpg	Pinus flexilis
14202	dataset/cropped/Pinus flexilis/14201.jpg	Pinus flexilis
14203	dataset/cropped/Pinus flexilis/14202.jpg	Pinus flexilis
14204	dataset/cropped/Pinus flexilis/14203.jpg	Pinus flexilis
14205	dataset/cropped/Pinus flexilis/14204.jpg	Pinus flexilis
14206	dataset/cropped/Pinus flexilis/14205.jpg	Pinus flexilis
14207	dataset/cropped/Pinus flexilis/14206.jpg	Pinus flexilis
14208	dataset/cropped/Pinus flexilis/14207.jpg	Pinus flexilis
14209	dataset/cropped/Pinus flexilis/14208.jpg	Pinus flexilis
14210	dataset/cropped/Pinus flexilis/14209.jpg	Pinus flexilis
14211	dataset/cropped/Pinus flexilis/14210.jpg	Pinus flexilis
14212	dataset/cropped/Pinus flexilis/14211.jpg	Pinus flexilis
14213	dataset/cropped/Pinus flexilis/14212.jpg	Pinus flexilis
14214	dataset/cropped/Pinus flexilis/14213.jpg	Pinus flexilis
14215	dataset/cropped/Pinus flexilis/14214.jpg	Pinus flexilis
14216	dataset/cropped/Pinus flexilis/14215.jpg	Pinus flexilis
14217	dataset/cropped/Pinus flexilis/14216.jpg	Pinus flexilis
14218	dataset/cropped/Pinus flexilis/14217.jpg	Pinus flexilis
14219	dataset/cropped/Pinus flexilis/14218.jpg	Pinus flexilis
14220	dataset/cropped/Pinus flexilis/14219.jpg	Pinus flexilis
14221	dataset/cropped/Pinus flexilis/14220.jpg	Pinus flexilis
14222	dataset/cropped/Pinus flexilis/14221.jpg	Pinus flexilis
14223	dataset/cropped/Pinus flexilis/14222.jpg	Pinus flexilis
14224	dataset/cropped/Pinus flexilis/14223.jpg	Pinus flexilis
14225	dataset/cropped/Pinus flexilis/14224.jpg	Pinus flexilis
14226	dataset/cropped/Pinus flexilis/14225.jpg	Pinus flexilis
14227	dataset/cropped/Pinus flexilis/14226.jpg	Pinus flexilis
14228	dataset/cropped/Pinus flexilis/14227.jpg	Pinus flexilis
14229	dataset/cropped/Pinus flexilis/14228.jpg	Pinus flexilis
14230	dataset/cropped/Pinus flexilis/14229.jpg	Pinus flexilis
14231	dataset/cropped/Pinus flexilis/14230.jpg	Pinus flexilis
14232	dataset/cropped/Pinus flexilis/14231.jpg	Pinus flexilis
14233	dataset/cropped/Pinus flexilis/14232.jpg	Pinus flexilis
14234	dataset/cropped/Pinus flexilis/14233.jpg	Pinus flexilis
14235	dataset/cropped/Pinus flexilis/14234.jpg	Pinus flexilis
14236	dataset/cropped/Pinus flexilis/14235.jpg	Pinus flexilis
14237	dataset/cropped/Pinus flexilis/14236.jpg	Pinus flexilis
14238	dataset/cropped/Pinus flexilis/14237.jpg	Pinus flexilis
14239	dataset/cropped/Pinus flexilis/14238.jpg	Pinus flexilis
14240	dataset/cropped/Pinus flexilis/14239.jpg	Pinus flexilis
14241	dataset/cropped/Pinus flexilis/14240.jpg	Pinus flexilis
14242	dataset/cropped/Pinus flexilis/14241.jpg	Pinus flexilis
14243	dataset/cropped/Pinus flexilis/14242.jpg	Pinus flexilis
14244	dataset/cropped/Pinus flexilis/14243.jpg	Pinus flexilis
14245	dataset/cropped/Pinus flexilis/14244.jpg	Pinus flexilis
14246	dataset/cropped/Pinus flexilis/14245.jpg	Pinus flexilis
14247	dataset/cropped/Pinus flexilis/14246.jpg	Pinus flexilis
14248	dataset/cropped/Pinus flexilis/14247.jpg	Pinus flexilis
14249	dataset/cropped/Pinus flexilis/14248.jpg	Pinus flexilis
14250	dataset/cropped/Pinus flexilis/14249.jpg	Pinus flexilis
14251	dataset/cropped/Pinus flexilis/14250.jpg	Pinus flexilis
14252	dataset/cropped/Pinus flexilis/14251.jpg	Pinus flexilis
14253	dataset/cropped/Pinus flexilis/14252.jpg	Pinus flexilis
14254	dataset/cropped/Pinus flexilis/14253.jpg	Pinus flexilis
14255	dataset/cropped/Pinus flexilis/14254.jpg	Pinus flexilis
14256	dataset/cropped/Pinus flexilis/14255.jpg	Pinus flexilis
14257	dataset/cropped/Pinus flexilis/14256.jpg	Pinus flexilis
14258	dataset/cropped/Pinus flexilis/14257.jpg	Pinus flexilis
14259	dataset/cropped/Pinus flexilis/14258.jpg	Pinus flexilis
14260	dataset/cropped/Pinus flexilis/14259.jpg	Pinus flexilis
14261	dataset/cropped/Pinus flexilis/14260.jpg	Pinus flexilis
14262	dataset/cropped/Pinus flexilis/14261.jpg	Pinus flexilis
14263	dataset/cropped/Pinus flexilis/14262.jpg	Pinus flexilis
14264	dataset/cropped/Pinus flexilis/14263.jpg	Pinus flexilis
14265	dataset/cropped/Pinus flexilis/14264.jpg	Pinus flexilis
14266	dataset/cropped/Pinus flexilis/14265.jpg	Pinus flexilis
14267	dataset/cropped/Pinus flexilis/14266.jpg	Pinus flexilis
14268	dataset/cropped/Pinus flexilis/14267.jpg	Pinus flexilis
14269	dataset/cropped/Pinus flexilis/14268.jpg	Pinus flexilis
14270	dataset/cropped/Pinus flexilis/14269.jpg	Pinus flexilis
14271	dataset/cropped/Pinus flexilis/14270.jpg	Pinus flexilis
14272	dataset/cropped/Pinus flexilis/14271.jpg	Pinus flexilis
14273	dataset/cropped/Pinus flexilis/14272.jpg	Pinus flexilis
14274	dataset/cropped/Pinus flexilis/14273.jpg	Pinus flexilis
14275	dataset/cropped/Pinus flexilis/14274.jpg	Pinus flexilis
14276	dataset/cropped/Pinus flexilis/14275.jpg	Pinus flexilis
14277	dataset/cropped/Pinus flexilis/14276.jpg	Pinus flexilis
14278	dataset/cropped/Pinus flexilis/14277.jpg	Pinus flexilis
14279	dataset/cropped/Pinus flexilis/14278.jpg	Pinus flexilis
14280	dataset/cropped/Pinus flexilis/14279.jpg	Pinus flexilis
14281	dataset/cropped/Pinus flexilis/14280.jpg	Pinus flexilis
14282	dataset/cropped/Pinus flexilis/14281.jpg	Pinus flexilis
